interview__key;Date;hh_02;settlement;members;memnal;Weight;fdpurch;fdcons;fdout;Z1;nfdpurch;nonfdgif;durble;expend;monincome;totincome;nonmoninc;y1_3amd.1.00;y1_3amd.2.00;y1_3amd.3.00;y1_3amd.4.00;y1_3amd.6.00;y1_3amd.8.00;y1_3amd.9.00;y1_3amd.10.00;y1_3amd.13.00;y1_3amd.14.00;y1_3amd.15.00;y1_3amd.17.00;y1_3amd.18.00;y1_3amd.19.00;y1_3amd.23.00;y1_3amd.28.00;hhch_0_3_sum;hhch_4_5_sum;hhch_6_11_sum;hhch_12_17_sum;hheld_63_65_sum;hheld_66_70_sum;hheld_71_80_sum;hheld_over81_sum;hheld_over63_sum;headsex;headeduc;headmerstatus;headage;aec_r;poverty;pweight;ae_r;hous_01;hous_13;hous_16;hous_29_0__1;hous_29_0__2;hous_29_0__3;hous_29_0__4;hous_29_0__5;hous_29_0__6;hous_29_0__7;hous_39;hous_44;soc_01;soc_05;hous_47
52-12-94-06;2021,05;6,00;1,00;4,00;4,00;156,33;68763,39;0,00;0,00;2017,42;17694,94;80891,67;0,00;169367,42;124200,00;205091,67;80891,67;90000,00;#ПУСТО!;0,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;34200,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;2,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;3,00;1,00;43,00;57780,48;1,00;625,32;3,08;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;3,00;2,00;#ПУСТО!;1,00
52-13-30-48;2021,01;1,00;1,00;2,00;2,00;173,95;117690,77;0,00;25636,90;3187,03;8690,48;104200,00;0,00;259405,18;30000,00;134200,00;104200,00;30000,00;#ПУСТО!;0,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;6,00;2,00;40,00;133865,59;1,00;347,91;1,83;2,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;2,00;2,00;#ПУСТО!;2,00
52-13-56-51;2021,05;3,00;1,00;1,00;1,00;91,06;31967,92;85,50;0,00;2516,03;0,00;12500,00;0,00;47069,45;63000,00;75585,50;12585,50;#ПУСТО!;#ПУСТО!;0,00;45000,00;18000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;#ПУСТО!;1,00;2,00;3,00;2,00;72,00;74192,82;1,00;91,06;0,75;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;4,00;1,00;3,00;1,00
52-16-62-13;2021,03;8,00;1,00;4,00;4,00;185,77;146847,32;0,00;21726,19;6271,52;167687,50;112806,75;50000,00;505339,28;190754,00;303560,75;112806,75;90000,00;#ПУСТО!;0,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;100754,00;#ПУСТО!;#ПУСТО!;1,00;1,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;6,00;1,00;36,00;125976,73;1,00;743,07;2,83;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;3,00;3,00;2,00;#ПУСТО!;1,00
52-16-79-12;2021,03;1,00;1,00;1,00;1,00;317,29;28678,57;0,00;0,00;3318,33;4062,80;18100,00;0,00;54159,70;72000,00;90100,00;18100,00;72000,00;#ПУСТО!;0,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;2,00;3,00;3,00;54,00;73243,63;1,00;317,29;1,00;2,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;3,00;2,00;#ПУСТО!;1,00
52-19-10-65;2021,02;3,00;2,00;4,00;4,00;222,14;40236,90;3392,47;0,00;5363,36;12500,00;24800,00;0,00;86292,74;832500,00;860692,47;28192,47;200000,00;600000,00;32500,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;3,00;1,00;60,00;58071,79;1,00;888,56;3,34;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;2,00;4,00;2,00;#ПУСТО!;1,00
52-19-92-41;2021,09;8,00;1,00;3,00;3,00;185,77;169542,50;0,00;0,00;3992,90;165829,17;23000,00;0,00;362364,57;176500,00;199500,00;23000,00;150000,00;#ПУСТО!;0,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;26500,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;6,00;1,00;29,00;149247,58;1,00;557,31;1,74;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;3,00;2,00;2,00;#ПУСТО!;1,00
52-21-51-56;2021,11;5,00;2,00;5,00;5,00;156,84;9559,52;18280,61;0,00;2980,62;2607,14;22366,67;0,00;55794,57;197533,33;238180,61;40647,28;68000,00;#ПУСТО!;15833,33;79000,00;30000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;4700,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;2,00;1,00;#ПУСТО!;1,00;#ПУСТО!;2,00;1,00;3,00;1,00;72,00;34841,18;2,00;784,21;4,06;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;3,00;1,00;10,00;#ПУСТО!
52-22-13-62;2021,10;4,00;1,00;3,00;3,00;109,82;46689,58;0,00;0,00;1126,35;69438,21;26141,67;0,00;143395,81;270000,00;296141,67;26141,67;270000,00;#ПУСТО!;0,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;5,00;1,00;40,00;60584,38;1,00;329,47;2,33;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;3,00;2,00;#ПУСТО!;1,00
52-26-61-94;2021,03;9,00;1,00;4,00;4,00;117,45;115670,24;279,85;0,00;1824,08;12471,13;45654,17;0,00;175899,46;154600,00;200534,02;45934,02;125000,00;#ПУСТО!;0,00;29600,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;2,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;3,00;1,00;40,00;60120,60;1,00;469,81;3,08;1,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;3,00;2,00;#ПУСТО!;1,00
52-27-69-68;2021,05;11,00;2,00;2,00;2,00;99,80;63483,93;18736,64;8038,69;1844,62;74139,29;36500,00;0,00;202743,17;129000,00;184236,64;55236,64;120000,00;#ПУСТО!;5000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;4000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;3,00;1,00;57,00;104129,22;1,00;199,59;1,83;1,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;3,00;2,00;#ПУСТО!;1,00
52-28-54-37;2021,03;10,00;1,00;2,00;2,00;51,44;47732,44;4311,81;0,00;7002,89;54206,85;332061,11;0,00;445315,10;224000,00;560372,92;336372,92;73000,00;#ПУСТО!;0,00;51000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;100000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;1,00;2,00;5,00;3,00;88,00;200612,63;1,00;102,87;1,83;1,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;2,00;2,00;#ПУСТО!;1,00
52-31-42-73;2021,04;6,00;1,00;6,00;6,00;156,33;30047,32;25905,81;0,00;2643,94;26094,94;22733,33;0,00;107425,35;65500,00;114139,15;48639,15;#ПУСТО!;#ПУСТО!;0,00;#ПУСТО!;55500,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;10000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;2,00;#ПУСТО!;1,00;2,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;#ПУСТО!;1,00;41,00;41895,97;2,00;937,98;3,77;4,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;3,00;1,00;18,00;1,00
52-42-03-09;2021,08;5,00;1,00;3,00;3,00;192,64;25354,46;33,61;0,00;2081,05;10954,76;33600,00;0,00;72023,89;176000,00;209633,61;33633,61;136000,00;#ПУСТО!;0,00;40000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;3,00;1,00;61,00;41150,94;2,00;577,92;2,60;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;2,00;2,00;#ПУСТО!;1,00
52-43-53-87;2021,04;1,00;1,00;5,00;5,00;21,48;61941,37;0,00;0,00;1619,56;12514,29;56350,00;0,00;132425,22;34500,00;90850,00;56350,00;#ПУСТО!;#ПУСТО!;0,00;#ПУСТО!;34500,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;2,00;#ПУСТО!;1,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;2,00;3,00;3,00;64,00;47757,24;2,00;107,41;3,30;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;2,00;1,00;4,00;1,00
52-43-75-61;2021,04;8,00;1,00;4,00;4,00;185,77;35761,31;3208,28;0,00;3210,25;0,00;30650,00;0,00;72829,85;29000,00;62858,28;33858,28;#ПУСТО!;#ПУСТО!;0,00;#ПУСТО!;29000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;1,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;3,00;1,00;40,00;33065,43;2,00;743,07;2,83;2,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;3,00;1,00;6,00;2,00
52-45-28-82;2021,01;1,00;1,00;6,00;6,00;118,39;151355,51;66944,33;21726,19;6449,74;710420,89;366071,94;64833,33;1387801,94;645800,00;1078816,27;433016,27;290200,00;120000,00;0,00;85600,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;100000,00;50000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;2,00;#ПУСТО!;2,00;1,00;5,00;1,00;80,00;240449,98;1,00;710,33;4,75;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;3,00;2,00;#ПУСТО!;3,00
52-47-24-47;2021,08;7,00;1,00;2,00;2,00;199,57;38086,01;0,00;0,00;1660,01;8190,77;20900,00;2083,33;70920,13;281000,00;301900,00;20900,00;70000,00;#ПУСТО!;0,00;40000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;171000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;#ПУСТО!;#ПУСТО!;1,00;2,00;3,00;3,00;66,00;54756,82;1,00;399,14;1,83;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;2,00;2,00;#ПУСТО!;1,00
52-50-58-89;2021,06;1,00;1,00;4,00;4,00;173,95;135267,26;1597,82;6952,38;1606,35;63223,21;176336,11;0,00;384983,14;146500,00;324433,94;177933,94;120000,00;#ПУСТО!;0,00;26500,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;1,00;1,00;3,00;1,00;46,00;86723,91;1,00;695,81;2,84;1,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;2,00;2,00;#ПУСТО!;1,00
52-51-21-78;2021,02;11,00;1,00;4,00;4,00;138,21;25636,90;6709,49;0,00;1466,83;54238,10;100233,33;0,00;188284,65;210000,00;316942,82;106942,82;60000,00;150000,00;0,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;6,00;1,00;49,00;69527,03;1,00;552,85;3,34;2,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;3,00;2,00;#ПУСТО!;1,00
52-51-35-11;2021,04;4,00;1,00;2,00;2,00;109,82;12818,45;0,00;0,00;2282,03;6843,75;9200,00;0,00;31144,23;67000,00;76200,00;9200,00;67000,00;#ПУСТО!;0,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;2,00;3,00;4,00;40,00;27576,01;2,00;219,65;1,83;2,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;4,00;2,00;#ПУСТО!;#ПУСТО!
52-52-47-07;2021,11;1,00;1,00;3,00;3,00;317,29;65091,67;0,00;0,00;4856,50;27995,24;75416,67;0,00;173360,07;400000,00;475416,67;75416,67;#ПУСТО!;400000,00;0,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;6,00;1,00;50,00;68855,84;1,00;951,86;2,60;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;3,00;2,00;#ПУСТО!;1,00
52-52-75-29;2021,04;8,00;1,00;3,00;3,00;185,77;118320,83;0,00;0,00;8194,74;25636,90;39700,00;0,00;191852,48;155000,00;194700,00;39700,00;155000,00;#ПУСТО!;0,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;#ПУСТО!;1,00;43,00;57955,81;1,00;557,31;2,60;1,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;3,00;3,00;2,00;#ПУСТО!;1,00
52-53-30-29;2021,08;1,00;1,00;1,00;1,00;118,39;28722,02;6212,25;0,00;1344,65;20487,80;23860,00;0,00;80626,72;162000,00;192072,25;30072,25;71000,00;#ПУСТО!;0,00;41000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;50000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;2,00;5,00;3,00;65,00;109064,63;1,00;118,39;1,00;2,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;3,00;2,00;#ПУСТО!;1,00
52-54-47-44;2021,10;1,00;1,00;2,00;2,00;164,70;62940,77;0,00;41279,76;1097,88;71891,96;21400,00;55833,33;254443,71;370000,00;391400,00;21400,00;370000,00;#ПУСТО!;0,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;2,00;6,00;4,00;41,00;98486,29;1,00;329,41;1,83;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;2,00;2,00;#ПУСТО!;#ПУСТО!
52-55-42-48;2021,06;3,00;1,00;2,00;2,00;91,06;25419,64;0,00;0,00;1100,55;5648,81;44400,00;0,00;76569,01;66000,00;110400,00;44400,00;#ПУСТО!;#ПУСТО!;0,00;66000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;1,00;3,00;1,00;65,00;58100,11;1,00;182,13;1,83;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;3,00;2,00;#ПУСТО!;1,00
52-67-55-02;2021,05;3,00;1,00;2,00;2,00;91,06;28091,96;14835,93;0,00;2861,80;5214,29;63500,00;0,00;114503,98;329000,00;407335,93;78335,93;290000,00;#ПУСТО!;0,00;39000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;#ПУСТО!;#ПУСТО!;1,00;1,00;3,00;1,00;69,00;51665,43;1,00;182,13;1,83;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;3,00;2,00;#ПУСТО!;1,00
52-68-37-11;2021,02;10,00;2,00;6,00;6,00;40,75;46016,07;61360,57;0,00;4345,26;46147,32;23600,00;0,00;181469,22;235000,00;319960,57;84960,57;185000,00;#ПУСТО!;0,00;50000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;#ПУСТО!;#ПУСТО!;1,00;2,00;1,00;3,00;1,00;63,00;46893,31;2,00;244,47;4,51;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;2,00;3,00;2,00;#ПУСТО!;1,00
52-70-93-86;2021,08;8,00;1,00;4,00;4,00;185,77;50904,46;0,00;0,00;3554,25;52360,12;35525,00;15000,00;157343,84;232800,00;268325,00;35525,00;95000,00;#ПУСТО!;0,00;39900,00;29500,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;68400,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;1,00;#ПУСТО!;#ПУСТО!;1,00;#ПУСТО!;1,00;2,00;5,00;3,00;71,00;61177,44;1,00;743,07;2,83;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;4,00;1,00;8,00;1,00
52-72-19-52;2021,08;1,00;1,00;4,00;4,00;118,39;149975,89;0,00;10863,10;5186,12;117169,35;67688,89;58333,33;409216,67;715000,00;782688,89;67688,89;600000,00;#ПУСТО!;0,00;115000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;#ПУСТО!;#ПУСТО!;1,00;2,00;2,00;3,00;3,00;84,00;103908,85;1,00;473,56;3,34;2,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;2,00;2,00;#ПУСТО!;1,00
52-74-15-14;2021,06;6,00;1,00;1,00;1,00;156,33;14556,55;0,00;0,00;757,24;0,00;10500,00;0,00;25813,79;60500,00;71000,00;10500,00;#ПУСТО!;#ПУСТО!;0,00;42500,00;18000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;1,00;2,00;2,00;3,00;81,00;49256,65;1,00;156,33;1,00;2,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;3,00;1,00;4,00;1,00
52-74-55-23;2021,11;1,00;1,00;2,00;2,00;247,47;32545,83;0,00;0,00;1366,83;8386,31;107733,33;20833,33;170865,64;120000,00;227733,33;107733,33;120000,00;#ПУСТО!;0,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;2,00;5,00;4,00;55,00;65252,43;1,00;494,94;1,83;1,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;3,00;2,00;#ПУСТО!;2,00
52-77-92-02;2021,02;11,00;2,00;1,00;1,00;99,80;31502,98;15043,14;0,00;1555,50;19672,92;32500,60;0,00;100275,13;67500,00;115043,74;47543,74;#ПУСТО!;#ПУСТО!;0,00;26500,00;18000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;23000,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;2,00;3,00;2,00;37,00;132543,59;1,00;99,80;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;4,00;4,00;1,00;2,00;1,00
52-78-20-50;2021,12;8,00;1,00;2,00;2,00;185,77;90228,87;508,86;26071,43;2874,96;42657,44;47100,00;0,00;209441,55;200000,00;247608,86;47608,86;200000,00;#ПУСТО!;0,00;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;#ПУСТО!;1,00;6,00;1,00;53,00;84121,93;1,00;371,54;1,83;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;2,00;2,00;#ПУСТО!;2,00
